create_date,text,model,price,factory_price,maker
2020.11.22. 18:27,리복 운동화/로얄브릿지 화이트/블랙컬러 270사이즈 택포 17000에 팝니다,리복 로얄 하이페리움 2,17000,69000,ReeBok
2020.11.22. 12:54,리복 운동화/로얄브릿지 화이트/블랙컬러 270사이즈 택포 18000에 팝니다,리복 로얄 하이페리움 2,18000,69000,ReeBok
2020.11.22. 12:53,리복 운동화/로얄브릿지 화이트/블랙컬러 270사이즈 택포 18000에 팝니다,리복 로얄 하이페리움 2,18000,69000,ReeBok
2020.11.21. 22:02,리복 운동화/로얄브릿지 화이트/블랙컬러 270사이즈 택포 18000에 팝니다,리복 로얄 하이페리움 2,18000,69000,ReeBok
2020.11.21. 22:01,리복 운동화/로얄브릿지 화이트/블랙컬러 270사이즈 택포 18000에 팝니다,리복 로얄 하이페리움 2,18000,69000,ReeBok
2020.11.19. 10:53,여성 리복 로얄 컴플리트3로우 235cm,리복 로얄 하이페리움 2,15000,69000,ReeBok
2020.11.18. 17:46,리복 260 로얄컴플리트 새상품,리복 로얄 하이페리움 2,23000,69000,ReeBok
2020.11.17. 16:03,여성 리복 로얄 컴플리트3로우 235cm,리복 로얄 하이페리움 2,15000,69000,ReeBok
2020.11.17. 10:31,리복 로얄브릿지 팝니다.,리복 로얄 하이페리움 2,15000,69000,ReeBok
2020.11.10. 23:32,(미착용/250) 리복 로얄브릿지 3.0,리복 로얄 하이페리움 2,40000,69000,ReeBok
2021.11.08. 18:14,반스 올드스쿨 멀티컬러 한정판,반스 올드스쿨,30000,69000,VANS
2021.11.08. 17:41,반스 올드스쿨 4종 나이키 조던 자라 스니커즈 운동화 260 265 270 275 280,반스 올드스쿨,2222,69000,VANS
2021.11.08. 17:32,반스 올드스쿨 플랫폼 225/택포3만,반스 올드스쿨,123456,69000,VANS
2021.11.08. 17:19,안전 [260/275]반스 올드스쿨 사이버 옐로우VN0A3WKTCA1,반스 올드스쿨,35000,69000,VANS
2021.11.08. 17:16,안전 [255/260/275] 반스 올드스쿨 36 VN0A38G2U8R,반스 올드스쿨,39000,69000,VANS
2021.11.08. 17:16,안전 [265/230]반스 올드스쿨 드리즐발라드 블루VN0A3WKT4FY,반스 올드스쿨,39000,69000,VANS
2021.11.08. 17:07,반스 올드스쿨 컴피쿠시,반스 올드스쿨,42000,69000,VANS
2021.11.08. 17:06,"앱상품&판매완료&반스 올드스쿨 에너하임 255 새상품&30,000원&",반스 올드스쿨,30000,69000,VANS
2021.11.08. 16:59,반스 올드스쿨뮬 260,반스 올드스쿨,40000,69000,VANS
2021.11.08. 16:49,반스 올드스쿨 36 애너하임 팩토리 235사이즈 팝니다,반스 올드스쿨,39000,69000,VANS
2021.11.08. 16:44,[[260mm]] 나이키 에어맥스95 / 올드스쿨 / 반스 뮬,반스 올드스쿨,180000,69000,VANS
2021.11.08. 16:20,반스 올드스쿨 스니커즈 235 / 240 택포3만,반스 올드스쿨,30000,69000,VANS
2021.11.08. 16:07,[VANS] 반스 키즈 Old Skool V 올드스쿨V 200사이즈 (사이즈 미스로 30분 착용),반스 올드스쿨,45000,69000,VANS
2021.11.08. 15:28,[270] 반스 OG 올드스쿨 LX 볼트 새상품,반스 올드스쿨,100000,69000,VANS
2021.11.08. 15:19,반스 올드스쿨 250,반스 올드스쿨,30000,69000,VANS
2021.11.08. 15:19,[새상품] 키즈 반스 올드스쿨 운동화190 7살,반스 올드스쿨,35000,69000,VANS
2021.11.08. 15:07,"반스 3켤레(스타일36, 올드스쿨, 보카시)",반스 올드스쿨,10000,69000,VANS
2021.11.08. 14:13,(230) 반스 컴퍼쿠시 올드스쿨 새상품,반스 올드스쿨,40000,69000,VANS
2021.11.08. 13:31,반스 올드스쿨 size240 상태좋음,반스 올드스쿨,30000,69000,VANS
2021.11.08. 13:31,반스 올드스쿨 레더 (205사이즈),반스 올드스쿨,2000,69000,VANS
2021.11.08. 12:42,반스 올드스쿨 빈티지팩 에버그린,반스 올드스쿨,150000,69000,VANS
2021.11.08. 12:11,반스 올드스쿨 볼트 250 새제품 팝니다,반스 올드스쿨,130000,69000,VANS
2021.11.08. 11:53,반스 올드스쿨 검솔,반스 올드스쿨,45000,69000,VANS
2021.11.08. 10:07,반스 볼트 스타일36 올드스쿨 버건디 270 새상품,반스 올드스쿨,120000,69000,VANS
2021.11.08. 09:38,<270>VANS 반스 올드스쿨 레드 V36CLA,반스 올드스쿨,40000,69000,VANS
2021.11.08. 09:36,반스 올드스쿨 스케이트하이 블랙 270사이즈 판매합니다.(운포 4만원),반스 올드스쿨,40000,69000,VANS
2021.11.08. 09:35,반스 올드스쿨 스케이트하이 컴피쿠시 280사이즈 새상품 판매합니다.(운포 6만원),반스 올드스쿨,60000,69000,VANS
2021.11.08. 09:11,<280> 반스 올드스쿨 가죽 레드,반스 올드스쿨,90000,69000,VANS
2021.11.08. 08:06,반스 올드스쿨 뮬 280,반스 올드스쿨,40000,69000,VANS
2021.11.08. 07:35,반스 올드스쿨 빈티지팩 / 270,반스 올드스쿨,35000,69000,VANS
2021.11.08. 01:35,반스 올드스쿨 255사이즈 판매,반스 올드스쿨,20000,69000,VANS
2021.11.08. 00:48,"뉴발란스720, 반스올드스쿨 220사이즈",반스 올드스쿨,50000,69000,VANS
2021.11.08. 00:46,"뉴발란스720, 반스올드스쿨 220사이즈",반스 올드스쿨,50000,69000,VANS
2021.11.08. 00:07,반스 올드스쿨 us7.0,반스 올드스쿨,15000,69000,VANS
2021.11.08. 00:06,[270]반스 볼트 OG 올드스쿨 LX 검흰,반스 올드스쿨,119000,69000,VANS
2021.11.07. 23:52,"앱상품&(230)반스 올드스쿨 스케이트하이 스니커즈&23,000원&",반스 올드스쿨,23000,69000,VANS
2021.11.07. 23:25,반스 올드스쿨 고어텍스 260 새상품,반스 올드스쿨,45000,69000,VANS
2021.11.07. 22:17,[270] 반스 OG 올드스쿨 LX 볼트 새상품,반스 올드스쿨,100000,69000,VANS
2021.11.07. 22:09,반스 올드스쿨 250 새상품,반스 올드스쿨,40000,69000,VANS
2021.11.07. 21:38,반스 볼트 올드스쿨 250,반스 올드스쿨,85000,69000,VANS
2021.11.07. 21:30,반스 올드스쿨 235,반스 올드스쿨,20000,69000,VANS
2021.11.07. 21:25,나이키.아디다스.뉴발란스.반스올드스쿨 180~190남아신발판매,반스 올드스쿨,10000,69000,VANS
2021.11.07. 21:01,[255] 반스 올드스쿨 36 DX 블랙 레드 새상품,반스 올드스쿨,50000,69000,VANS
2021.11.07. 20:34,반스 올드스쿨 망고,반스 올드스쿨,60000,69000,VANS
2021.11.07. 20:09,[[260mm]] 나이키 에어맥스95 / 올드스쿨 / 반스 뮬,반스 올드스쿨,180000,69000,VANS
2021.11.07. 19:43,반스 올드스쿨 V 벨크로 팝니다,반스 올드스쿨,95000,69000,VANS
2021.11.07. 19:30,[270]반스 볼트 LX 올드스쿨 블랙,반스 올드스쿨,119000,69000,VANS
2021.11.07. 19:24,[270] 반스 OG 올드스쿨 LX 볼트 새상품,반스 올드스쿨,100000,69000,VANS
2021.11.07. 19:23,[270]반스 볼트 포터 콜라보 올드스쿨 블랙 / 카키,반스 올드스쿨,139000,69000,VANS
2021.11.07. 19:17,반스(VANS)올드스쿨 290mm/올흰,반스 올드스쿨,35000,69000,VANS
2021.11.07. 19:01,반스 X 언더커버 올드스쿨 235,반스 올드스쿨,150000,69000,VANS
2021.11.07. 18:32,반스 올드스쿨 빈티지팩 에버그린,반스 올드스쿨,150000,69000,VANS
2021.11.07. 18:06,반스 올드스쿨 멀티컬러 한정판,반스 올드스쿨,30000,69000,VANS
2021.11.07. 17:50,(VANS)반스/올드스쿨 아이보리/245 풀박,반스 올드스쿨,12345,69000,VANS
2021.11.07. 17:27,반스 올드스쿨 택포 52000,반스 올드스쿨,52000,69000,VANS
2021.11.07. 17:02,[ Vans Vault ] 봉태규 반스볼트 OG 올드스쿨 포레스트그린 275,반스 올드스쿨,100000,69000,VANS
2021.11.07. 16:34,데일리슈즈 필요하신 분만 보세요.(반스 올드스쿨),반스 올드스쿨,55000,69000,VANS
2021.11.07. 16:32,반스 볼트 올드스쿨 250 판매,반스 올드스쿨,85000,69000,VANS
2021.11.07. 15:49,반스 / 2015 볼트 올드스쿨 레더 / 275,반스 올드스쿨,150000,69000,VANS
2021.11.07. 15:24,안전 [260/275]반스 올드스쿨 사이버 옐로우VN0A3WKTCA1,반스 올드스쿨,35000,69000,VANS
2021.11.07. 15:21,안전 [255/260/275] 반스 올드스쿨 36 VN0A38G2U8R,반스 올드스쿨,39000,69000,VANS
2021.11.07. 14:37,"앱상품&반스 올드스쿨 250&30,000원&",반스 올드스쿨,30000,69000,VANS
2021.11.07. 14:23,"앱상품&반스 올드스쿨 270&30,000원&",반스 올드스쿨,30000,69000,VANS
2021.11.07. 14:05,반스 올드스쿨 스타일36 흰빨 us6.5,반스 올드스쿨,25000,69000,VANS
2021.11.07. 13:55,반스 올드스쿨 - 260,반스 올드스쿨,34000,69000,VANS
2021.11.07. 13:15,"앱상품&반스 올드스쿨 컴피쿠시&80,000원&",반스 올드스쿨,80000,69000,VANS
2021.11.07. 13:03,반스 올드스쿨 245 네이비 새상품,반스 올드스쿨,22000,69000,VANS
2021.11.07. 12:26,"앱상품&반스 올드스쿨 에너하임 255 새상품&30,000원&",반스 올드스쿨,30000,69000,VANS
2021.11.07. 12:06,반스 어센틱올드스쿨블랙,반스 올드스쿨,50000,69000,VANS
2021.11.07. 10:23,반스 올드스쿨 블랙 스니커즈 새제품 판매합니다!!,반스 올드스쿨,45000,69000,VANS
2021.11.07. 10:23,반스 올드스쿨 블랙 스니커즈 새제품 판매합니다!!,반스 올드스쿨,45000,69000,VANS
2021.11.07. 10:21,반스 올드스쿨 블랙 스니커즈 새제품 판매합니다!!,반스 올드스쿨,45000,69000,VANS
2021.11.07. 10:19,반스 올드스쿨 블랙 스니커즈 새제품 판매합니다!!,반스 올드스쿨,45000,69000,VANS
2021.11.07. 08:38,안전 [255/260/275] 반스 올드스쿨 36 VN0A38G2U8R,반스 올드스쿨,39000,69000,VANS
2021.11.07. 08:37,안전 [265/230]반스 올드스쿨 드리즐발라드 블루VN0A3WKT4FY,반스 올드스쿨,39000,69000,VANS
2021.11.07. 08:37,안전 255/235/230/225 반스올드스쿨 블랙레드VN0A38G2UBS,반스 올드스쿨,35000,69000,VANS
2021.11.07. 08:35,안전 [260]반스올드스쿨 36 DX 크림VN0A38G2XFK,반스 올드스쿨,49000,69000,VANS
2021.11.07. 07:24,반스 올드스쿨 레드블랙 새제품,반스 올드스쿨,50000,69000,VANS
2021.11.07. 00:04,"앱상품&반스 올드스쿨 36 DX 애너하임 팩토리 225사이즈&50,000원&",반스 올드스쿨,50000,69000,VANS
2021.11.06. 23:52,반스 애너하임팩토리 올드스쿨 280,반스 올드스쿨,2222,69000,VANS
2021.11.06. 23:51,반스볼트 X 포터 올드스쿨 스케이트하이 275,반스 올드스쿨,2222,69000,VANS
2021.11.06. 22:47,반스 올드스쿨 스타,반스 올드스쿨,45000,69000,VANS
2021.11.06. 22:27,반스 컴퍼쿠시 올드스쿨 새상품 (230),반스 올드스쿨,45000,69000,VANS
2021.11.06. 21:17,반스 볼트 og 올드스쿨 레더 LX 화이트 260 팝니다,반스 올드스쿨,119000,69000,VANS
2021.11.06. 20:41,[270] 반스 올드스쿨 VLT LX(레더)보니블루-마쉬멜로,반스 올드스쿨,110000,69000,VANS
2021.11.06. 20:41,[235] 반스 올드스쿨 VLT LX(레더)칠리페퍼-마쉬멜로,반스 올드스쿨,150000,69000,VANS
2021.11.06. 20:01,"앱상품&반스 올드스쿨 260 박스포함&35,000원&",반스 올드스쿨,35000,69000,VANS
2021.11.06. 19:20,반스 올드스쿨 컴피쿠시,반스 올드스쿨,42000,69000,VANS
2021.11.06. 17:41,반스 올드스쿨 밸크로 130사이즈 새상품,반스 올드스쿨,40000,69000,VANS
2021.11.06. 17:27,반스 앤더슨팩 올드스쿨 280사이즈 탭채 새상품 (VN0A34U3B2N9),반스 올드스쿨,2000,69000,VANS
2021.11.06. 17:18,반스 올드스쿨 에버그린 280,반스 올드스쿨,60000,69000,VANS
2021.11.06. 17:17,반스 올드스쿨 레드 280,반스 올드스쿨,30000,69000,VANS
2021.11.06. 17:10,반스 애너하임 올드스쿨 255사이즈 새제품,반스 올드스쿨,34000,69000,VANS
2021.11.06. 16:43,반스 올드스쿨 스웨이드 뮬_브라운 칼라(새상품),반스 올드스쿨,110000,69000,VANS
2021.11.06. 16:24,반스 올드스쿨 us7.0,반스 올드스쿨,15000,69000,VANS
2021.11.06. 16:15,"앱상품&반스 컴피쿠시 올드스쿨 250 (한번도 신은적x)&70,000원&",반스 올드스쿨,70000,69000,VANS
2021.11.06. 16:10,안전 [260]반스올드스쿨 36 DX 크림VN0A38G2XFK,반스 올드스쿨,49000,69000,VANS
2021.11.06. 16:08,안전 [260/275]반스 올드스쿨 사이버 옐로우VN0A3WKTCA1,반스 올드스쿨,35000,69000,VANS
2021.11.06. 11:50,반스 올드스쿨 소가죽(네이비),반스 올드스쿨,70000,69000,VANS
2021.11.06. 11:19,(중고) 반스 키즈 올드스쿨 200,반스 올드스쿨,25000,69000,VANS
2021.11.06. 10:43,안전 [255/260/275] 반스 올드스쿨 36 VN0A38G2U8R,반스 올드스쿨,39000,69000,VANS
2021.11.06. 10:38,반스 올드스쿨 240,반스 올드스쿨,35000,69000,VANS
2021.11.06. 10:00,반스 올드스쿨 (225),반스 올드스쿨,15000,69000,VANS
2021.11.06. 09:59,반스 볼트 올드스쿨 270,반스 올드스쿨,120000,69000,VANS
2021.11.06. 09:31,반스 올드스쿨 택포 52000,반스 올드스쿨,52000,69000,VANS
2021.11.06. 00:13,반스 올드스쿨 스니커즈 망고 새상품 팝니다.,반스 올드스쿨,100000,69000,VANS
2021.11.05. 23:57,반스 올드스쿨 us7.0,반스 올드스쿨,15000,69000,VANS
2021.11.05. 22:48,반스 올드스쿨 스타,반스 올드스쿨,45000,69000,VANS
2021.11.05. 20:46,안전 [250] 반스 올드스쿨 블랙 퓨터 VN000KW6HR01,반스 올드스쿨,45000,69000,VANS
2021.11.05. 20:10,"앱상품&판매완료&반스 올드스쿨 225 (무료배송)&30,000원&",반스 올드스쿨,30000,69000,VANS
2021.11.05. 19:37,반스 애너하임팩토리 올드스쿨 280,반스 올드스쿨,2222,69000,VANS
2021.11.05. 19:36,반스볼트 X 포터 올드스쿨 스케이트하이 275,반스 올드스쿨,2222,69000,VANS
2021.11.05. 16:06,반스 올드스쿨 아노락 자켓 90~95,반스 올드스쿨,25000,69000,VANS
2021.11.05. 15:57,반스 올드스쿨 피그 스웨이드 골드n0a4u3b18z,반스 올드스쿨,45000,69000,VANS
2021.11.05. 15:29,반스 올드스쿨 - 260,반스 올드스쿨,34000,69000,VANS
2021.11.05. 15:26,"앱상품&반스 올드스쿨 250&30,000원&",반스 올드스쿨,30000,69000,VANS
2021.11.05. 15:24,"앱상품&반스 올드스쿨 270&30,000원&",반스 올드스쿨,30000,69000,VANS
2021.11.05. 13:39,반스 컴퍼쿠시 올드스쿨 새상품 (230),반스 올드스쿨,45000,69000,VANS
2021.11.05. 13:31,반스 올드 스쿨 반스 체커보드 쿠션 245,반스 올드스쿨,39000,69000,VANS
2021.11.05. 11:59,반스 올드스쿨 뮬 민트 털 플리스,반스 올드스쿨,49000,69000,VANS
2021.11.05. 11:49,반스 올드스쿨 275 미사용,반스 올드스쿨,44000,69000,VANS
2021.11.05. 11:38,반스 올드스쿨 볼트 250 새제품 팝니다,반스 올드스쿨,150000,69000,VANS
2021.11.05. 11:26,반스 올드스쿨 245mm,반스 올드스쿨,20000,69000,VANS
2021.11.05. 11:01,반스 올드스쿨 플랫폼 220 4만,반스 올드스쿨,40000,69000,VANS
2021.11.05. 09:53,반스 올드스쿨 올백 285/4만2천,반스 올드스쿨,45000,69000,VANS
2021.11.05. 09:36,반스 올드스쿨 판매 택포 1.5 (us6.0)판매,반스 올드스쿨,15000,69000,VANS
2021.11.05. 09:21,반스키즈 올드스쿨 190,반스 올드스쿨,20000,69000,VANS
2021.11.05. 06:54,[*거의새것*] 반스 올드스쿨 255 팝니다!,반스 올드스쿨,40000,69000,VANS
2021.11.05. 06:52,[*거의새것*] 반스 올드스쿨 255 팝니다!,반스 올드스쿨,40000,69000,VANS
2021.11.05. 06:00,반스 올드스쿨 270 새제품,반스 올드스쿨,50000,69000,VANS
2021.11.05. 00:42,[260] 반스 볼트 올드스쿨 블랙,반스 올드스쿨,99000,69000,VANS
2021.11.04. 23:11,반스 올드스쿨 스타,반스 올드스쿨,45000,69000,VANS
2021.11.04. 22:56,반스 올드스쿨 벨크로 주니어 230/240,반스 올드스쿨,65000,69000,VANS
2021.11.04. 22:48,반스 올드스쿨 레드블랙 새제품,반스 올드스쿨,50000,69000,VANS
2021.11.04. 22:06,반스 올드스쿨 270,반스 올드스쿨,25000,69000,VANS
2021.11.04. 21:09,반스 올드스쿨 올블랙 235사이즈,반스 올드스쿨,30000,69000,VANS
2021.11.04. 20:56,반스올드스쿨185,반스 올드스쿨,20000,69000,VANS
2021.11.04. 18:29,반스운동화 C2H4 Old Skool 올드스쿨 - 250,반스 올드스쿨,70000,69000,VANS
2021.11.04. 17:41,반스 올드스쿨 블랙 스니커즈 새제품 판매합니다!!,반스 올드스쿨,45000,69000,VANS
2021.11.04. 17:33,반스 올드스쿨 블랙 스니커즈 새제품 판매합니다!!,반스 올드스쿨,45000,69000,VANS
2021.11.04. 16:22,반스(VANS) 볼트 OG올드스쿨 검/흰 판매합니다.,반스 올드스쿨,90000,69000,VANS
2021.11.04. 14:22,"앱상품&vans 반스 컴피쿠시 경량 올드스쿨 스니커즈 275&25,000원&",반스 올드스쿨,25000,69000,VANS
2021.11.04. 13:34,"앱상품&반스 올드스쿨 270&30,000원&",반스 올드스쿨,30000,69000,VANS
2021.11.04. 13:08,반스 퍼 올드스쿨 (225사이즈),반스 올드스쿨,100000,69000,VANS
2021.11.04. 13:06,반스 올드스쿨 뮬 화이트 (225),반스 올드스쿨,50000,69000,VANS
2021.11.04. 12:37,반스 컴퍼쿠시 올드스쿨 새상품 (230),반스 올드스쿨,45000,69000,VANS
2021.11.04. 11:30,"[29,000] (250) 반스 VANS 뱀피 올드스쿨 슈프림맛 올드스쿨 반스올드스쿨",반스 올드스쿨,29000,69000,VANS
2021.11.04. 11:23,반스 올드스쿨 us7.0,반스 올드스쿨,15000,69000,VANS
2021.11.04. 10:48,반스 올드스쿨 블랙 스니커즈 새제품 판매합니다!!,반스 올드스쿨,45000,69000,VANS
2021.11.04. 10:47,반스 올드스쿨 블랙 스니커즈 새제품 판매합니다!!,반스 올드스쿨,45000,69000,VANS
2021.11.08. 15:09,(새상품)버켄스탁 아리조나 빅버클 테디슬리퍼,버켄스탁 아리조나,210000,95000,Birkenstock
2021.11.08. 11:50,[새상품] 버켄스탁 아리조나 퍼 슬리퍼(블랙 39사이즈) 판매합니다-,버켄스탁 아리조나,150000,95000,Birkenstock
2021.11.07. 22:20,버켄스탁 빅버클 아리조나퍼 핑크 7~7.5,버켄스탁 아리조나,210000,95000,Birkenstock
2021.11.07. 11:51,정품)버켄스탁 아리조나 빅버클 시어링 테디 털슬리퍼 에그쉘 컬러,버켄스탁 아리조나,260000,95000,Birkenstock
2021.11.07. 07:46,버켄스탁 아리조나 31사이즈,버켄스탁 아리조나,15000,95000,Birkenstock
2021.11.06. 23:57,버켄스탁 아리조나 빅버클 시어링 퍼,버켄스탁 아리조나,247000,95000,Birkenstock
2021.11.06. 19:57,버켄스탁 아리조나 에그쉘 37(240) 팝니다 가격내림,버켄스탁 아리조나,230000,95000,Birkenstock
2021.11.05. 14:26,아리조나 버켄스탁 뽀글이 에그쉘 37(240) 팝니다,버켄스탁 아리조나,240000,95000,Birkenstock
2021.11.03. 09:34,버켄스탁 빅버클 아리조나,버켄스탁 아리조나,240000,95000,Birkenstock
